"Wk","Home","Away","league_conseq","league_conseq.home","league_conseq.away","home_can_win_league","home_can_reach_champions","home_can_reach_europa","home_can_be_relegated","away_can_win_league","away_can_reach_champions","away_can_reach_europa","away_can_be_relegated","Season_End_Year","Competition_Name","Gender","Country","Round","Day","Date","Time","HomeGoals","Home_xG","AwayGoals","Away_xG","Attendance","Venue","Referee","Notes","MatchURL","home_points_at_start","home_max_points","home_locked_league_win","home_locked_champions","home_locked_europa","home_locked_relegation","away_points_at_start","away_max_points","away_locked_league_win","away_locked_champions","away_locked_europa","away_locked_relegation"
27,"Roma","Empoli",1,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2019,"Serie A","M","ITA",NA,"Mon",17966,"20:30",2,1,1,0.3,34508,"Stadio Olimpico","Fabio Maresca",NA,"https://fbref.com/en/matches/a87ba598/Roma-Empoli-March-11-2019-Serie-A",44,77,0,0,0,0,22,55,0,0,0,0
28,"Cagliari","Fiorentina",0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019,"Serie A","M","ITA",NA,"Fri",17970,"20:30",2,1.8,1,0.7,14735,"Sardegna Arena","Daniele Doveri",NA,"https://fbref.com/en/matches/f10d5252/Cagliari-Fiorentina-March-15-2019-Serie-A",27,57,0,0,0,0,37,67,0,0,0,0
28,"Sassuolo","Sampdoria",0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019,"Serie A","M","ITA",NA,"Sat",17971,"15:00",3,1.6,5,2.4,11193,"Stadio Città del Tricolore","Federico Dionisi",NA,"https://fbref.com/en/matches/1d194af8/Sassuolo-Sampdoria-March-16-2019-Serie-A",32,62,0,0,0,0,39,69,0,0,0,0
28,"SPAL","Roma",1,0,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,2019,"Serie A","M","ITA",NA,"Sat",17971,"18:00",2,1.2,1,1.7,15089,"Stadio Paolo Mazza","Gianluca Rocchi",NA,"https://fbref.com/en/matches/2358076d/SPAL-Roma-March-16-2019-Serie-A",23,53,0,0,0,0,47,77,0,0,0,0
28,"Torino","Bologna",1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2019,"Serie A","M","ITA",NA,"Sat",17971,"20:30",2,1.5,3,2,24863,"Stadio Olimpico di Torino","Maurizio Mariani",NA,"https://fbref.com/en/matches/a58f204d/Torino-Bologna-March-16-2019-Serie-A",44,74,0,0,0,0,21,51,0,0,0,0
28,"Genoa","Juventus",1,0,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,2019,"Serie A","M","ITA",NA,"Sun",17972,"12:30",2,1.3,0,0.3,30695,"Stadio Comunale Luigi Ferraris","Marco Di Bello",NA,"https://fbref.com/en/matches/95b365ff/Genoa-Juventus-March-17-2019-Serie-A",30,60,0,0,0,0,75,105,0,0,1,0
28,"Lazio","Parma",1,1,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2019,"Serie A","M","ITA",NA,"Sun",17972,"15:00",4,1.7,1,0.4,38000,"Stadio Olimpico","Luca Banti",NA,"https://fbref.com/en/matches/53a91c21/Lazio-Parma-March-17-2019-Serie-A",45,75,0,0,0,0,33,63,0,0,0,0
28,"Empoli","Frosinone",1,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2019,"Serie A","M","ITA",NA,"Sun",17972,"15:00",2,2.7,1,1.7,10000,"Stadio Carlo Castellani","Davide Massa",NA,"https://fbref.com/en/matches/986a778f/Empoli-Frosinone-March-17-2019-Serie-A",22,52,0,0,0,0,17,47,0,0,0,0
28,"Atalanta","Chievo",1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2019,"Serie A","M","ITA",NA,"Sun",17972,"15:00",1,1.7,1,0.7,18537,"Stadio Atleti Azzurri d'Italia","Massimiliano Irrati",NA,"https://fbref.com/en/matches/dabb32bf/Atalanta-Chievo-March-17-2019-Serie-A",44,74,0,0,0,0,13,43,0,0,0,0
28,"Napoli","Udinese",1,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2019,"Serie A","M","ITA",NA,"Sun",17972,"18:00",4,1,2,0.8,25718,"Stadio San Paolo","Paolo Valeri",NA,"https://fbref.com/en/matches/afb1785f/Napoli-Udinese-March-17-2019-Serie-A",57,87,0,0,0,0,25,55,0,0,0,0
28,"Milan","Inter",1,1,1,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,2019,"Serie A","M","ITA",NA,"Sun",17972,"20:30",2,0.9,3,2.6,77749,"Stadio Giuseppe Meazza","Marco Guida",NA,"https://fbref.com/en/matches/43ce914b/Derby-della-Madonnina-Milan-Internazionale-March-17-2019-Serie-A",51,81,0,0,0,0,50,80,0,0,0,0
29,"Chievo","Cagliari",1,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2019,"Serie A","M","ITA",NA,"Fri",17984,"20:30",0,0.9,3,1,10000,"Stadio Marc'Antonio Bentegodi","Rosario Abisso",NA,"https://fbref.com/en/matches/a1e7bf67/Chievo-Cagliari-March-29-2019-Serie-A",14,41,0,0,0,0,30,57,0,0,0,0
29,"Udinese","Genoa",0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019,"Serie A","M","ITA",NA,"Sat",17985,"15:00",2,2.1,0,2.2,17072,"Dacia Arena","Luca Pairetto",NA,"https://fbref.com/en/matches/68307758/Udinese-Genoa-March-30-2019-Serie-A",25,52,0,0,0,0,33,60,0,0,0,0
29,"Juventus","Empoli",1,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2019,"Serie A","M","ITA",NA,"Sat",17985,"18:00",1,1.5,0,0.3,39290,"Allianz Stadium","Federico La Penna",NA,"https://fbref.com/en/matches/dcc2327a/Juventus-Empoli-March-30-2019-Serie-A",75,102,0,0,1,0,25,52,0,0,0,0
29,"Sampdoria","Milan",1,0,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,2019,"Serie A","M","ITA",NA,"Sat",17985,"20:30",1,1.9,0,0.7,23475,"Stadio Comunale Luigi Ferraris","Daniele Orsato",NA,"https://fbref.com/en/matches/c8b505cc/Sampdoria-Milan-March-30-2019-Serie-A",42,69,0,0,0,0,51,78,0,0,0,0
29,"Parma","Atalanta",1,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2019,"Serie A","M","ITA",NA,"Sun",17986,"12:30",1,1,3,3.8,18168,"Stadio Ennio Tardini","Daniele Chiffi",NA,"https://fbref.com/en/matches/08f5ed01/Parma-Atalanta-March-31-2019-Serie-A",33,60,0,0,0,0,45,72,0,0,0,0
29,"Fiorentina","Torino",0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019,"Serie A","M","ITA",NA,"Sun",17986,"15:00",1,2.4,1,0.5,36707,"Stadio Artemio Franchi","Fabrizio Pasqua",NA,"https://fbref.com/en/matches/74c73f8d/Fiorentina-Torino-March-31-2019-Serie-A",37,64,0,0,0,0,44,71,0,0,0,0
29,"Roma","Napoli",1,1,1,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,2019,"Serie A","M","ITA",NA,"Sun",17986,"15:00",1,2,4,1.7,36525,"Stadio Olimpico","Giampaolo Calvarese",NA,"https://fbref.com/en/matches/899b2a26/Derby-del-Sole-Roma-Napoli-March-31-2019-Serie-A",47,74,0,0,0,0,60,87,0,0,0,0
29,"Frosinone","SPAL",1,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2019,"Serie A","M","ITA",NA,"Sun",17986,"15:00",0,1.3,1,0.2,12969,"Stadio Benito Stirpe","Marco Di Bello",NA,"https://fbref.com/en/matches/8f079cec/Frosinone-SPAL-March-31-2019-Serie-A",17,44,0,0,0,0,26,53,0,0,0,0
29,"Bologna","Sassuolo",1,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2019,"Serie A","M","ITA",NA,"Sun",17986,"18:00",2,1.7,1,0.7,23551,"Stadio Renato Dall'Ara","Marco Guida",NA,"https://fbref.com/en/matches/155d33cf/Bologna-Sassuolo-March-31-2019-Serie-A",24,51,0,0,0,0,32,59,0,0,0,0
29,"Inter","Lazio",1,1,1,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,2019,"Serie A","M","ITA",NA,"Sun",17986,"20:30",0,1.1,1,1.4,56348,"Stadio Giuseppe Meazza","Paolo Mazzoleni",NA,"https://fbref.com/en/matches/16e9baf7/Internazionale-Lazio-March-31-2019-Serie-A",53,80,0,0,0,0,48,75,0,0,0,0
3,"Milan","Roma",1,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,2019,"Serie A","M","ITA",NA,"Fri",17774,"20:30",2,1.9,1,0.3,57789,"Stadio Giuseppe Meazza","Marco Guida",NA,"https://fbref.com/en/matches/ef299e2b/Milan-Roma-August-31-2018-Serie-A",3,108,0,0,0,0,4,109,0,0,0,0
3,"Bologna","Inter",1,1,1,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,2019,"Serie A","M","ITA",NA,"Sat",17775,"18:00",0,0.5,3,1.9,26082,"Stadio Renato Dall'Ara","Marco Di Bello",NA,"https://fbref.com/en/matches/9ff54a39/Bologna-Internazionale-September-1-2018-Serie-A",1,106,0,0,0,0,1,106,0,0,0,0
3,"Parma","Juventus",1,1,1,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,2019,"Serie A","M","ITA",NA,"Sat",17775,"20:30",1,1.9,2,2.3,20814,"Stadio Ennio Tardini","Daniele Doveri",NA,"https://fbref.com/en/matches/c43bd14a/Parma-Juventus-September-1-2018-Serie-A",1,106,0,0,0,0,6,111,0,0,0,0
3,"Fiorentina","Udinese",1,1,1,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,2019,"Serie A","M","ITA",NA,"Sun",17776,"18:00",1,0.9,0,0.2,31009,"Stadio Artemio Franchi","Antonio Giua",NA,"https://fbref.com/en/matches/10a124a6/Fiorentina-Udinese-September-2-2018-Serie-A",4,109,0,0,0,0,4,109,0,0,0,0
3,"Torino","SPAL",1,1,1,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,2019,"Serie A","M","ITA",NA,"Sun",17776,"20:30",1,2,0,0.9,17785,"Stadio Olimpico di Torino","Fabrizio Pasqua",NA,"https://fbref.com/en/matches/69be40b5/Torino-SPAL-September-2-2018-Serie-A",1,106,0,0,0,0,6,111,0,0,0,0
3,"Chievo","Empoli",1,1,1,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2019,"Serie A","M","ITA",NA,"Sun",17776,"20:30",0,1.1,0,1.2,8100,"Stadio Marc'Antonio Bentegodi","Piero Giacomelli",NA,"https://fbref.com/en/matches/70877c73/Chievo-Empoli-September-2-2018-Serie-A",0,105,0,0,0,0,3,108,0,0,0,0
3,"Sampdoria","Napoli",1,1,1,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,2019,"Serie A","M","ITA",NA,"Sun",17776,"20:30",3,0.8,0,1.2,19835,"Stadio Comunale Luigi Ferraris","Davide Massa",NA,"https://fbref.com/en/matches/ada597b6/Sampdoria-Napoli-September-2-2018-Serie-A",1,106,0,0,0,0,6,111,0,0,0,0
3,"Atalanta","Cagliari",1,1,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,2019,"Serie A","M","ITA",NA,"Sun",17776,"20:30",0,0.4,1,0.3,17709,"Stadio Atleti Azzurri d'Italia","Fabio Maresca",NA,"https://fbref.com/en/matches/cafe7e69/Atalanta-Cagliari-September-2-2018-Serie-A",4,109,0,0,0,0,1,106,0,0,0,0
3,"Lazio","Frosinone",1,1,1,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,2019,"Serie A","M","ITA",NA,"Sun",17776,"20:30",1,2.6,0,0.5,34465,"Stadio Olimpico","Giampaolo Calvarese",NA,"https://fbref.com/en/matches/f0ed203e/Lazio-Frosinone-September-2-2018-Serie-A",0,105,0,0,0,0,1,106,0,0,0,0
3,"Sassuolo","Genoa",1,1,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,2019,"Serie A","M","ITA",NA,"Sun",17776,"20:30",5,1.7,3,1.9,9740,"Stadio Città del Tricolore","Gianluca Rocchi",NA,"https://fbref.com/en/matches/fa044ae0/Sassuolo-Genoa-September-2-2018-Serie-A",4,109,0,0,0,0,3,108,0,0,0,0
30,"Milan","Udinese",1,1,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2019,"Serie A","M","ITA",NA,"Tue",17988,"19:00",1,1.9,1,1,49665,"Stadio Giuseppe Meazza","Luca Banti",NA,"https://fbref.com/en/matches/ac341e97/Milan-Udinese-April-2-2019-Serie-A",51,75,0,0,0,0,28,52,0,0,0,0
30,"Cagliari","Juventus",1,0,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,2019,"Serie A","M","ITA",NA,"Tue",17988,"21:00",0,0.5,2,2.5,15958,"Sardegna Arena","Piero Giacomelli",NA,"https://fbref.com/en/matches/15ca67ec/Cagliari-Juventus-April-2-2019-Serie-A",33,57,0,0,0,0,78,102,0,1,1,0
30,"Empoli","Napoli",1,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,2019,"Serie A","M","ITA",NA,"Wed",17989,"19:00",2,1.2,1,0.7,10911,"Stadio Carlo Castellani","Daniele Doveri",NA,"https://fbref.com/en/matches/b226a295/Empoli-Napoli-April-3-2019-Serie-A",25,49,0,0,0,0,63,87,0,0,0,0
30,"Torino","Sampdoria",0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019,"Serie A","M","ITA",NA,"Wed",17989,"21:00",2,0.8,1,0.2,22618,"Stadio Olimpico di Torino","Fabio Maresca",NA,"https://fbref.com/en/matches/105c028d/Torino-Sampdoria-April-3-2019-Serie-A",45,69,0,0,0,0,45,69,0,0,0,0
30,"Frosinone","Parma",1,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2019,"Serie A","M","ITA",NA,"Wed",17989,"21:00",3,1.9,2,2.1,12285,"Stadio Benito Stirpe","Gianluca Manganiello",NA,"https://fbref.com/en/matches/2acb1020/Frosinone-Parma-April-3-2019-Serie-A",17,41,0,0,0,0,33,57,0,0,0,0
30,"Genoa","Inter",1,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2019,"Serie A","M","ITA",NA,"Wed",17989,"21:00",0,0.6,4,2.4,21865,"Stadio Comunale Luigi Ferraris","Maurizio Mariani",NA,"https://fbref.com/en/matches/6774a839/Genoa-Internazionale-April-3-2019-Serie-A",33,57,0,0,0,0,53,77,0,0,0,0
30,"SPAL","Lazio",1,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2019,"Serie A","M","ITA",NA,"Wed",17989,"21:00",1,1.2,0,0.6,13415,"Stadio Paolo Mazza","Marco Guida",NA,"https://fbref.com/en/matches/723e9b4c/SPAL-Lazio-April-3-2019-Serie-A",29,53,0,0,0,0,51,75,0,0,0,0
30,"Roma","Fiorentina",1,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2019,"Serie A","M","ITA",NA,"Wed",17989,"21:00",2,1.2,2,0.7,30123,"Stadio Olimpico","Davide Massa",NA,"https://fbref.com/en/matches/7fca599d/Roma-Fiorentina-April-3-2019-Serie-A",47,71,0,0,0,0,38,62,0,0,0,0
30,"Sassuolo","Chievo",1,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2019,"Serie A","M","ITA",NA,"Thu",17990,"19:00",4,1.6,0,1.6,9193,"Stadio Città del Tricolore","Lorenzo Maggioni",NA,"https://fbref.com/en/matches/36e67e70/Sassuolo-Chievo-April-4-2019-Serie-A",32,56,0,0,0,0,14,38,0,0,0,0
30,"Atalanta","Bologna",1,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2019,"Serie A","M","ITA",NA,"Thu",17990,"21:00",4,1.4,1,0.7,18441,"Stadio Atleti Azzurri d'Italia","Gianluca Rocchi",NA,"https://fbref.com/en/matches/04fdc080/Atalanta-Bologna-April-4-2019-Serie-A",48,72,0,0,0,0,27,51,0,0,0,0
31,"Parma","Torino",1,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2019,"Serie A","M","ITA",NA,"Sat",17992,"15:00",0,0.6,0,0.9,16924,"Stadio Ennio Tardini","Daniele Doveri",NA,"https://fbref.com/en/matches/312a8eec/Parma-Torino-April-6-2019-Serie-A",33,54,0,0,0,0,48,69,0,0,0,0
31,"Juventus","Milan",1,1,1,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2019,"Serie A","M","ITA",NA,"Sat",17992,"18:00",2,1.9,1,1.3,40057,"Allianz Stadium","Michael Fabbri",NA,"https://fbref.com/en/matches/34490630/Juventus-Milan-April-6-2019-Serie-A",81,102,0,1,1,0,52,73,0,0,0,0
31,"Sampdoria","Roma",1,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2019,"Serie A","M","ITA",NA,"Sat",17992,"20:30",0,1.5,1,1.7,19594,"Stadio Comunale Luigi Ferraris","Paolo Mazzoleni",NA,"https://fbref.com/en/matches/737bcbc5/Sampdoria-Roma-April-6-2019-Serie-A",45,66,0,0,0,0,48,69,0,0,0,0
31,"Fiorentina","Frosinone",1,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2019,"Serie A","M","ITA",NA,"Sun",17993,"12:30",0,1.3,1,0.5,26958,"Stadio Artemio Franchi","Daniele Chiffi",NA,"https://fbref.com/en/matches/511b7cca/Fiorentina-Frosinone-April-7-2019-Serie-A",39,60,0,0,0,0,20,41,0,0,0,0
31,"Udinese","Empoli",0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019,"Serie A","M","ITA",NA,"Sun",17993,"15:00",3,2,2,1.5,22537,"Dacia Arena","Daniele Orsato",NA,"https://fbref.com/en/matches/1a6269b4/Udinese-Empoli-April-7-2019-Serie-A",29,50,0,0,0,0,28,49,0,0,0,0
31,"Cagliari","SPAL",0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019,"Serie A","M","ITA",NA,"Sun",17993,"15:00",2,2.2,1,1.4,16121,"Sardegna Arena","Luca Banti",NA,"https://fbref.com/en/matches/3fbc2efb/Cagliari-SPAL-April-7-2019-Serie-A",33,54,0,0,0,0,32,53,0,0,0,0
31,"Inter","Atalanta",1,1,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2019,"Serie A","M","ITA",NA,"Sun",17993,"18:00",0,1,0,1.3,35000,"Stadio Giuseppe Meazza","Massimiliano Irrati",NA,"https://fbref.com/en/matches/65a31486/Internazionale-Atalanta-April-7-2019-Serie-A",56,77,0,0,0,0,51,72,0,0,0,0
31,"Lazio","Sassuolo",1,1,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2019,"Serie A","M","ITA",NA,"Sun",17993,"18:00",2,3.2,2,1.3,37487,"Stadio Olimpico","Rosario Abisso",NA,"https://fbref.com/en/matches/dddb4044/Lazio-Sassuolo-April-7-2019-Serie-A",51,72,0,0,0,0,35,56,0,0,0,0
31,"Napoli","Genoa",1,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2019,"Serie A","M","ITA",NA,"Sun",17993,"20:30",1,1.7,1,1.1,22935,"Stadio San Paolo","Fabrizio Pasqua",NA,"https://fbref.com/en/matches/e3050567/Napoli-Genoa-April-7-2019-Serie-A",63,84,0,0,0,0,33,54,0,0,0,0
31,"Bologna","Chievo",1,1,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2019,"Serie A","M","ITA",NA,"Mon",17994,"20:30",3,3.1,0,0.4,19107,"Stadio Renato Dall'Ara","Luca Pairetto",NA,"https://fbref.com/en/matches/77701df4/Bologna-Chievo-April-8-2019-Serie-A",27,48,0,0,0,0,14,35,0,0,0,0
32,"SPAL","Juventus",0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,2019,"Serie A","M","ITA",NA,"Sat",17999,"15:00",2,1.2,1,0.5,16000,"Stadio Paolo Mazza","Daniele Doveri",NA,"https://fbref.com/en/matches/0dd752fd/SPAL-Juventus-April-13-2019-Serie-A",32,50,0,0,0,0,84,102,1,1,1,0
32,"Roma","Udinese",1,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2019,"Serie A","M","ITA",NA,"Sat",17999,"18:00",1,1.4,0,0.6,34449,"Stadio Olimpico","Marco Di Bello",NA,"https://fbref.com/en/matches/541cf9c1/Roma-Udinese-April-13-2019-Serie-A",51,69,0,0,0,0,32,50,0,0,0,0
32,"Milan","Lazio",1,1,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2019,"Serie A","M","ITA",NA,"Sat",17999,"20:30",1,1.6,0,1.2,61216,"Stadio Giuseppe Meazza","Gianluca Rocchi",NA,"https://fbref.com/en/matches/af998b46/Milan-Lazio-April-13-2019-Serie-A",52,70,0,0,0,0,52,70,0,0,0,0
32,"Torino","Cagliari",0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019,"Serie A","M","ITA",NA,"Sun",18000,"12:30",1,1.3,1,0.9,23869,"Stadio Olimpico di Torino","Massimiliano Irrati",NA,"https://fbref.com/en/matches/cc1e9cf0/Torino-Cagliari-April-14-2019-Serie-A",49,67,0,0,0,0,36,54,0,0,0,0
32,"Sampdoria","Genoa",0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019,"Serie A","M","ITA",NA,"Sun",18000,"15:00",2,2.6,0,1,30548,"Stadio Comunale Luigi Ferraris","Giampaolo Calvarese",NA,"https://fbref.com/en/matches/b0ce8040/Sampdoria-Genoa-April-14-2019-Serie-A",45,63,0,0,0,0,34,52,0,0,0,0
32,"Fiorentina","Bologna",0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019,"Serie A","M","ITA",NA,"Sun",18000,"15:00",0,0.8,0,0.2,29394,"Stadio Artemio Franchi","Piero Giacomelli",NA,"https://fbref.com/en/matches/cfea3d7e/Derby-dellAppennino-Fiorentina-Bologna-April-14-2019-Serie-A",39,57,0,0,0,0,30,48,0,0,0,0
32,"Sassuolo","Parma",0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019,"Serie A","M","ITA",NA,"Sun",18000,"15:00",0,1.2,0,0.9,12538,"Stadio Città del Tricolore","Marco Piccinini",NA,"https://fbref.com/en/matches/ef13f45d/Sassuolo-Parma-April-14-2019-Serie-A",36,54,0,0,0,0,34,52,0,0,0,0
32,"Chievo","Napoli",1,1,1,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,2019,"Serie A","M","ITA",NA,"Sun",18000,"18:00",1,0.2,3,1.1,13500,"Stadio Marc'Antonio Bentegodi","Federico La Penna",NA,"https://fbref.com/en/matches/ddbe6f8f/Chievo-Napoli-April-14-2019-Serie-A",14,32,0,0,0,0,64,82,0,0,0,0
32,"Frosinone","Inter",1,1,1,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,2019,"Serie A","M","ITA",NA,"Sun",18000,"20:30",1,0.9,3,3,15856,"Stadio Benito Stirpe","Davide Massa",NA,"https://fbref.com/en/matches/bbc26d12/Frosinone-Internazionale-April-14-2019-Serie-A",23,41,0,0,0,0,57,75,0,0,0,0
32,"Atalanta","Empoli",1,1,1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2019,"Serie A","M","ITA",NA,"Mon",18001,"20:30",0,5.4,0,0.2,19229,"Stadio Atleti Azzurri d'Italia","Gianluca Manganiello",NA,"https://fbref.com/en/matches/b0b17ccb/Atalanta-Empoli-April-15-2019-Serie-A",52,70,0,0,0,0,28,46,0,0,0,0
33,"Parma","Milan",1,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2019,"Serie A","M","ITA",NA,"Sat",18006,"12:30",1,1,1,0.7,20018,"Stadio Ennio Tardini","Paolo Valeri",NA,"https://fbref.com/en/matches/418c6bc2/Parma-Milan-April-20-2019-Serie-A",35,50,0,0,0,0,55,70,0,0,0,0
33,"Bologna","Sampdoria",0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019,"Serie A","M","ITA",NA,"Sat",18006,"15:00",3,1.1,0,0.6,21391,"Stadio Renato Dall'Ara","Maurizio Mariani",NA,"https://fbref.com/en/matches/040610a5/Bologna-Sampdoria-April-20-2019-Serie-A",31,46,0,0,0,0,48,63,0,0,0,0
33,"Cagliari","Frosinone",1,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2019,"Serie A","M","ITA",NA,"Sat",18006,"15:00",1,1.4,0,0.9,16095,"Sardegna Arena","Rosario Abisso",NA,"https://fbref.com/en/matches/2328473d/Cagliari-Frosinone-April-20-2019-Serie-A",37,52,0,0,0,0,23,38,0,0,0,0
33,"Lazio","Chievo",1,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2019,"Serie A","M","ITA",NA,"Sat",18006,"15:00",1,2,2,0.9,25000,"Stadio Olimpico","Daniele Chiffi",NA,"https://fbref.com/en/matches/66eecd82/Lazio-Chievo-April-20-2019-Serie-A",52,67,0,0,0,0,14,29,0,0,0,1
33,"Empoli","SPAL",1,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2019,"Serie A","M","ITA",NA,"Sat",18006,"15:00",2,1.7,4,1.4,10444,"Stadio Carlo Castellani","Gianluca Rocchi",NA,"https://fbref.com/en/matches/99fdf87b/Empoli-SPAL-April-20-2019-Serie-A",29,44,0,0,0,0,35,50,0,0,0,0
33,"Genoa","Torino",0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019,"Serie A","M","ITA",NA,"Sat",18006,"15:00",0,1,1,0.7,8000,"Stadio Comunale Luigi Ferraris","Daniele Doveri",NA,"https://fbref.com/en/matches/ced608c5/Genoa-Torino-April-20-2019-Serie-A",34,49,0,0,0,0,50,65,0,0,0,0
33,"Udinese","Sassuolo",0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019,"Serie A","M","ITA",NA,"Sat",18006,"15:00",1,1.1,1,0.7,21000,"Dacia Arena","Luca Pairetto",NA,"https://fbref.com/en/matches/de9ac7de/Udinese-Sassuolo-April-20-2019-Serie-A",32,47,0,0,0,0,37,52,0,0,0,0
