"Competition_Name","Gender","Country","Season_End_Year","Round","Wk","Day","Date","Time","Home","HomeGoals","Home_xG","Away","AwayGoals","Away_xG","Attendance","Venue","Referee","Notes","MatchURL"
"Serie A","M","ITA",2021,NA,"14","Tue",18618,"20:45","Juventus",0,0.5,"Fiorentina",3,1.6,NA,"Allianz Stadium","Federico La Penna","","https://fbref.com/en/matches/89bf4a35/Juventus-Fiorentina-December-22-2020-Serie-A"
"Serie A","M","ITA",2021,NA,"14","Wed",18619,"18:30","Hellas Verona",1,1.5,"Inter",2,1.8,NA,"Stadio Marc'Antonio Bentegodi","Piero Giacomelli","","https://fbref.com/en/matches/56d99aa2/Hellas-Verona-Internazionale-December-23-2020-Serie-A"
"Serie A","M","ITA",2021,NA,"14","Wed",18619,"20:45","Sampdoria",2,1.9,"Sassuolo",3,2,NA,"Stadio Comunale Luigi Ferraris","Giovanni Ayroldi","","https://fbref.com/en/matches/1cacbabc/Sampdoria-Sassuolo-December-23-2020-Serie-A"
"Serie A","M","ITA",2021,NA,"14","Wed",18619,"20:45","Spezia",1,0.5,"Genoa",2,1.4,NA,"Stadio Dino Manuzzi","Davide Massa","","https://fbref.com/en/matches/3315da73/Spezia-Genoa-December-23-2020-Serie-A"
"Serie A","M","ITA",2021,NA,"14","Wed",18619,"20:45","Roma",3,2.8,"Cagliari",2,1.3,NA,"Stadio Olimpico","Luca Pairetto","","https://fbref.com/en/matches/568d1b20/Roma-Cagliari-December-23-2020-Serie-A"
"Serie A","M","ITA",2021,NA,"14","Wed",18619,"20:45","Bologna",2,1,"Atalanta",2,1.4,NA,"Stadio Renato Dall'Ara","Daniele Chiffi","","https://fbref.com/en/matches/6eecf6a6/Bologna-Atalanta-December-23-2020-Serie-A"
"Serie A","M","ITA",2021,NA,"14","Wed",18619,"20:45","Napoli",1,0.9,"Torino",1,0.4,NA,"Stadio Diego Armando Maradona","Paolo Valeri","","https://fbref.com/en/matches/83e1c7a4/Napoli-Torino-December-23-2020-Serie-A"
"Serie A","M","ITA",2021,NA,"14","Wed",18619,"20:45","Udinese",0,2,"Benevento",2,0.3,NA,"Dacia Arena","Manuel Volpi","","https://fbref.com/en/matches/93d98765/Udinese-Benevento-December-23-2020-Serie-A"
"Serie A","M","ITA",2021,NA,"14","Wed",18619,"20:45","Milan",3,1.6,"Lazio",2,1.6,NA,"Stadio Giuseppe Meazza","Marco Di Bello","","https://fbref.com/en/matches/b53612b6/Milan-Lazio-December-23-2020-Serie-A"
"Serie A","M","ITA",2021,NA,"15","Sun",18630,"12:30","Inter",6,2.4,"Crotone",2,1.4,NA,"Stadio Giuseppe Meazza","Gianluca Aureliano","","https://fbref.com/en/matches/fd0874c0/Internazionale-Crotone-January-3-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"15","Sun",18630,"15:00","Atalanta",5,2.7,"Sassuolo",1,0.6,NA,"Stadio Atleti Azzurri d'Italia","Fabio Maresca","","https://fbref.com/en/matches/2d1025ac/Atalanta-Sassuolo-January-3-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"15","Sun",18630,"15:00","Roma",1,2.3,"Sampdoria",0,0.2,NA,"Stadio Olimpico","Daniele Chiffi","","https://fbref.com/en/matches/49700a7d/Roma-Sampdoria-January-3-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"15","Sun",18630,"15:00","Fiorentina",0,0.5,"Bologna",0,0.8,NA,"Stadio Artemio Franchi","Daniele Orsato","","https://fbref.com/en/matches/50c9b56a/Derby-dellAppennino-Fiorentina-Bologna-January-3-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"15","Sun",18630,"15:00","Genoa",1,0.9,"Lazio",1,1.4,NA,"Stadio Comunale Luigi Ferraris","Giampaolo Calvarese","","https://fbref.com/en/matches/54b2dc2b/Genoa-Lazio-January-3-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"15","Sun",18630,"15:00","Cagliari",1,0.9,"Napoli",4,4.6,NA,"Sardegna Arena","Gianluca Manganiello","","https://fbref.com/en/matches/999f6c1e/Cagliari-Napoli-January-3-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"15","Sun",18630,"15:00","Spezia",0,0.9,"Hellas Verona",1,1.3,NA,"Stadio Dino Manuzzi","Luca Pairetto","","https://fbref.com/en/matches/df01ce1a/Spezia-Hellas-Verona-January-3-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"15","Sun",18630,"15:00","Parma",0,1,"Torino",3,1.7,NA,"Stadio Ennio Tardini","Daniele Doveri","","https://fbref.com/en/matches/e856730d/Parma-Torino-January-3-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"15","Sun",18630,"18:00","Benevento",0,2.5,"Milan",2,1.5,NA,"Stadio Ciro Vigorito","Fabrizio Pasqua","","https://fbref.com/en/matches/147553a0/Benevento-Milan-January-3-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"15","Sun",18630,"20:45","Juventus",4,2.5,"Udinese",1,1.7,NA,"Allianz Stadium","Piero Giacomelli","","https://fbref.com/en/matches/658bd9df/Juventus-Udinese-January-3-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"16","Wed",18633,"12:30","Cagliari",1,1,"Benevento",2,1.4,NA,"Sardegna Arena","Eugenio Abbattista","","https://fbref.com/en/matches/1ed9b04f/Cagliari-Benevento-January-6-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"16","Wed",18633,"15:00","Atalanta",3,1.8,"Parma",0,0.1,NA,"Stadio Atleti Azzurri d'Italia","Juan Sacchi","","https://fbref.com/en/matches/17d4228c/Atalanta-Parma-January-6-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"16","Wed",18633,"15:00","Sassuolo",2,2.1,"Genoa",1,1.1,NA,"Mapei Stadium - Città del Tricolore","Michael Fabbri","","https://fbref.com/en/matches/43c9cc75/Sassuolo-Genoa-January-6-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"16","Wed",18633,"15:00","Crotone",1,0.8,"Roma",3,2,NA,"Stadio Ezio Scida","Marco Piccinini","","https://fbref.com/en/matches/74933162/Crotone-Roma-January-6-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"16","Wed",18633,"15:00","Bologna",2,1.2,"Udinese",2,2.1,NA,"Stadio Renato Dall'Ara","Giovanni Ayroldi","","https://fbref.com/en/matches/9e79367d/Bologna-Udinese-January-6-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"16","Wed",18633,"15:00","Sampdoria",2,1.3,"Inter",1,2.7,NA,"Stadio Comunale Luigi Ferraris","Paolo Valeri","","https://fbref.com/en/matches/e5caed3a/Sampdoria-Internazionale-January-6-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"16","Wed",18633,"15:00","Torino",1,1.4,"Hellas Verona",1,0.4,NA,"Stadio Olimpico di Torino","Marco Di Bello","","https://fbref.com/en/matches/eb671bf1/Torino-Hellas-Verona-January-6-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"16","Wed",18633,"15:00","Lazio",2,1.5,"Fiorentina",1,1.7,NA,"Stadio Olimpico","Rosario Abisso","","https://fbref.com/en/matches/f4dedbff/Lazio-Fiorentina-January-6-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"16","Wed",18633,"18:00","Napoli",1,3.1,"Spezia",2,1.9,NA,"Stadio Diego Armando Maradona","Maurizio Mariani","","https://fbref.com/en/matches/b5800971/Napoli-Spezia-January-6-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"16","Wed",18633,"20:45","Milan",1,1,"Juventus",3,2.3,NA,"Stadio Giuseppe Meazza","Massimiliano Irrati","","https://fbref.com/en/matches/1c0d714a/Milan-Juventus-January-6-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"17","Sat",18636,"15:00","Benevento",1,0.9,"Atalanta",4,3.8,NA,"Stadio Ciro Vigorito","Gianluca Manganiello","","https://fbref.com/en/matches/6fd79a80/Benevento-Atalanta-January-9-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"17","Sat",18636,"18:00","Genoa",2,1.3,"Bologna",0,0.9,NA,"Stadio Comunale Luigi Ferraris","Daniele Doveri","","https://fbref.com/en/matches/1d4dd956/Genoa-Bologna-January-9-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"17","Sat",18636,"20:45","Milan",2,1.6,"Torino",0,0.5,NA,"Stadio Giuseppe Meazza","Fabio Maresca","","https://fbref.com/en/matches/20cfca5c/Milan-Torino-January-9-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"17","Sun",18637,"12:30","Roma",2,0.7,"Inter",2,1.6,NA,"Stadio Olimpico","Marco Di Bello","","https://fbref.com/en/matches/fca08d02/Roma-Internazionale-January-10-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"17","Sun",18637,"15:00","Udinese",1,2.1,"Napoli",2,1.7,NA,"Dacia Arena","Fabrizio Pasqua","","https://fbref.com/en/matches/3ecf5600/Udinese-Napoli-January-10-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"17","Sun",18637,"15:00","Hellas Verona",2,1.4,"Crotone",1,0.9,NA,"Stadio Marc'Antonio Bentegodi","Luca Massimi","","https://fbref.com/en/matches/aadbce2e/Hellas-Verona-Crotone-January-10-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"17","Sun",18637,"15:00","Parma",0,0.3,"Lazio",2,2.9,NA,"Stadio Ennio Tardini","Luca Pairetto","","https://fbref.com/en/matches/ffaf26ec/Parma-Lazio-January-10-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"17","Sun",18637,"18:00","Fiorentina",1,1.9,"Cagliari",0,1.2,NA,"Stadio Artemio Franchi","Piero Giacomelli","","https://fbref.com/en/matches/c0ff856b/Fiorentina-Cagliari-January-10-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"17","Sun",18637,"20:45","Juventus",3,2.8,"Sassuolo",1,0.7,NA,"Allianz Stadium","Davide Massa","","https://fbref.com/en/matches/44801875/Juventus-Sassuolo-January-10-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"17","Mon",18638,"20:45","Spezia",2,1.5,"Sampdoria",1,0.7,NA,"Stadio Dino Manuzzi","Marco Piccinini","","https://fbref.com/en/matches/98db05a7/Spezia-Sampdoria-January-11-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"18","Fri",18642,"20:45","Lazio",3,0.8,"Roma",0,0.9,NA,"Stadio Olimpico","Daniele Orsato","","https://fbref.com/en/matches/88aa48fa/Lazio-Roma-January-15-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"18","Sat",18643,"15:00","Bologna",1,2,"Hellas Verona",0,0.8,NA,"Stadio Renato Dall'Ara","Maurizio Mariani","","https://fbref.com/en/matches/e958f63e/Bologna-Hellas-Verona-January-16-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"18","Sat",18643,"18:00","Torino",0,0.7,"Spezia",0,0.3,NA,"Stadio Olimpico di Torino","Michael Fabbri","","https://fbref.com/en/matches/b1cc62a1/Torino-Spezia-January-16-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"18","Sat",18643,"20:45","Sampdoria",2,1.5,"Udinese",1,2.1,NA,"Stadio Comunale Luigi Ferraris","Juan Sacchi","","https://fbref.com/en/matches/03eb2f20/Sampdoria-Udinese-January-16-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"18","Sun",18644,"12:30","Napoli",6,2,"Fiorentina",0,1,NA,"Stadio Diego Armando Maradona","Daniele Chiffi","","https://fbref.com/en/matches/fed096cc/Napoli-Fiorentina-January-17-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"18","Sun",18644,"15:00","Sassuolo",1,1.9,"Parma",1,0.8,NA,"Mapei Stadium - Città del Tricolore","Ivan Pezzuto","","https://fbref.com/en/matches/1abc7190/Sassuolo-Parma-January-17-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"18","Sun",18644,"15:00","Crotone",4,1.5,"Benevento",1,2.2,NA,"Stadio Ezio Scida","Simone Sozza","","https://fbref.com/en/matches/e0f2e6fa/Crotone-Benevento-January-17-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"18","Sun",18644,"18:00","Atalanta",0,1.6,"Genoa",0,0.8,NA,"Stadio Atleti Azzurri d'Italia","Livio Marinelli","","https://fbref.com/en/matches/0c2829db/Atalanta-Genoa-January-17-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"18","Sun",18644,"20:45","Inter",2,1.6,"Juventus",0,0.5,NA,"Stadio Giuseppe Meazza","Daniele Doveri","","https://fbref.com/en/matches/9f1e76e2/Derby-dItalia-Internazionale-Juventus-January-17-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"18","Mon",18645,"20:45","Cagliari",0,1.3,"Milan",2,1.7,NA,"Sardegna Arena","Rosario Abisso","","https://fbref.com/en/matches/7e73b874/Cagliari-Milan-January-18-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"19","Fri",18649,"20:45","Benevento",2,1.6,"Torino",2,1.4,NA,"Stadio Ciro Vigorito","Piero Giacomelli","","https://fbref.com/en/matches/899e3324/Benevento-Torino-January-22-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"19","Sat",18650,"15:00","Roma",4,2.6,"Spezia",3,1.3,NA,"Stadio Olimpico","Luca Pairetto","","https://fbref.com/en/matches/620ad368/Roma-Spezia-January-23-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"19","Sat",18650,"18:00","Udinese",0,0.3,"Inter",0,0.7,NA,"Dacia Arena","Fabio Maresca","","https://fbref.com/en/matches/611d29c5/Udinese-Internazionale-January-23-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"19","Sat",18650,"18:00","Milan",0,1.8,"Atalanta",3,2,NA,"Stadio Giuseppe Meazza","Maurizio Mariani","","https://fbref.com/en/matches/a9bddb47/Milan-Atalanta-January-23-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"19","Sat",18650,"20:45","Fiorentina",2,1.2,"Crotone",1,0.7,NA,"Stadio Artemio Franchi","Marco Piccinini","","https://fbref.com/en/matches/3b4e31e1/Fiorentina-Crotone-January-23-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"19","Sun",18651,"12:30","Juventus",2,3,"Bologna",0,0.5,NA,"Allianz Stadium","Juan Sacchi","","https://fbref.com/en/matches/b352906f/Juventus-Bologna-January-24-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"19","Sun",18651,"15:00","Hellas Verona",3,1.8,"Napoli",1,0.8,NA,"Stadio Marc'Antonio Bentegodi","Michael Fabbri","","https://fbref.com/en/matches/3f3078ab/Hellas-Verona-Napoli-January-24-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"19","Sun",18651,"15:00","Genoa",1,1.7,"Cagliari",0,1,NA,"Stadio Comunale Luigi Ferraris","Marco Di Bello","","https://fbref.com/en/matches/b36d3fe6/Genoa-Cagliari-January-24-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"19","Sun",18651,"18:00","Lazio",2,1.9,"Sassuolo",1,0.6,NA,"Stadio Olimpico","Antonio Giua","","https://fbref.com/en/matches/63557942/Lazio-Sassuolo-January-24-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"19","Sun",18651,"20:45","Parma",0,0.4,"Sampdoria",2,1.7,NA,"Stadio Ennio Tardini","Gianluca Manganiello","","https://fbref.com/en/matches/08f034fc/Parma-Sampdoria-January-24-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"2","Sat",18531,"15:00","Torino",2,0.6,"Atalanta",4,2.1,1000,"Stadio Olimpico di Torino","Massimiliano Irrati","","https://fbref.com/en/matches/63e992fa/Torino-Atalanta-September-26-2020-Serie-A"
"Serie A","M","ITA",2021,NA,"2","Sat",18531,"18:00","Sampdoria",2,1,"Benevento",3,1.1,1000,"Stadio Comunale Luigi Ferraris","Federico Dionisi","","https://fbref.com/en/matches/0505790f/Sampdoria-Benevento-September-26-2020-Serie-A"
"Serie A","M","ITA",2021,NA,"2","Sat",18531,"18:00","Cagliari",0,1.2,"Lazio",2,2.3,1000,"Sardegna Arena","Davide Massa","","https://fbref.com/en/matches/68fb3c72/Cagliari-Lazio-September-26-2020-Serie-A"
"Serie A","M","ITA",2021,NA,"2","Sat",18531,"20:45","Inter",4,2.3,"Fiorentina",3,2.4,1000,"Stadio Giuseppe Meazza","Giampaolo Calvarese","","https://fbref.com/en/matches/87f435d8/Internazionale-Fiorentina-September-26-2020-Serie-A"
"Serie A","M","ITA",2021,NA,"2","Sun",18532,"12:30","Spezia",1,1.4,"Sassuolo",4,2.1,1000,"Stadio Dino Manuzzi","Davide Ghersini","","https://fbref.com/en/matches/f35a0315/Spezia-Sassuolo-September-27-2020-Serie-A"
"Serie A","M","ITA",2021,NA,"2","Sun",18532,"15:00","Hellas Verona",1,0.9,"Udinese",0,2.2,1000,"Stadio Marc'Antonio Bentegodi","Manuel Volpi","","https://fbref.com/en/matches/671a6bea/Hellas-Verona-Udinese-September-27-2020-Serie-A"
"Serie A","M","ITA",2021,NA,"2","Sun",18532,"18:00","Crotone",0,0.2,"Milan",2,2.4,NA,"Stadio Ezio Scida","Luca Pairetto","","https://fbref.com/en/matches/25339616/Crotone-Milan-September-27-2020-Serie-A"
"Serie A","M","ITA",2021,NA,"2","Sun",18532,"18:00","Napoli",6,2.9,"Genoa",0,0.7,1000,"Stadio Diego Armando Maradona","Juan Sacchi","","https://fbref.com/en/matches/28218c1b/Napoli-Genoa-September-27-2020-Serie-A"
"Serie A","M","ITA",2021,NA,"2","Sun",18532,"20:45","Roma",2,2.8,"Juventus",2,1.9,1000,"Stadio Olimpico","Marco Di Bello","","https://fbref.com/en/matches/813850ed/Roma-Juventus-September-27-2020-Serie-A"
"Serie A","M","ITA",2021,NA,"2","Mon",18533,"20:45","Bologna",4,1.6,"Parma",1,1.4,1000,"Stadio Renato Dall'Ara","Paolo Valeri","","https://fbref.com/en/matches/ddc857bc/Bologna-Parma-September-28-2020-Serie-A"
"Serie A","M","ITA",2021,NA,"20","Fri",18656,"20:45","Torino",1,2.2,"Fiorentina",1,1.4,NA,"Stadio Olimpico di Torino","Marco Di Bello","","https://fbref.com/en/matches/8fcafae1/Torino-Fiorentina-January-29-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"20","Sat",18657,"15:00","Bologna",1,1.6,"Milan",2,2.5,NA,"Stadio Renato Dall'Ara","Daniele Doveri","","https://fbref.com/en/matches/d5a77034/Bologna-Milan-January-30-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"20","Sat",18657,"18:00","Sampdoria",0,0.5,"Juventus",2,1.5,NA,"Stadio Comunale Luigi Ferraris","Michael Fabbri","","https://fbref.com/en/matches/d934636d/Sampdoria-Juventus-January-30-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"20","Sat",18657,"20:45","Inter",4,1.4,"Benevento",0,0,NA,"Stadio Giuseppe Meazza","Fabrizio Pasqua","","https://fbref.com/en/matches/f68d48b6/Internazionale-Benevento-January-30-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"20","Sun",18658,"12:30","Spezia",0,0.8,"Udinese",1,1.1,NA,"Stadio Dino Manuzzi","Antonio Di Martino","","https://fbref.com/en/matches/396901a3/Spezia-Udinese-January-31-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"20","Sun",18658,"15:00","Cagliari",1,0.8,"Sassuolo",1,1.9,NA,"Sardegna Arena","Maurizio Mariani","","https://fbref.com/en/matches/1fca8ac2/Cagliari-Sassuolo-January-31-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"20","Sun",18658,"15:00","Atalanta",1,1.2,"Lazio",3,1.9,NA,"Stadio Atleti Azzurri d'Italia","Daniele Chiffi","","https://fbref.com/en/matches/28af631e/Atalanta-Lazio-January-31-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"20","Sun",18658,"15:00","Crotone",0,0.6,"Genoa",3,1.3,NA,"Stadio Ezio Scida","Piero Giacomelli","","https://fbref.com/en/matches/70b79e1d/Crotone-Genoa-January-31-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"20","Sun",18658,"18:00","Napoli",2,1,"Parma",0,0.3,NA,"Stadio Diego Armando Maradona","Federico La Penna","","https://fbref.com/en/matches/2c868a79/Napoli-Parma-January-31-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"20","Sun",18658,"20:45","Roma",3,2,"Hellas Verona",1,0.7,NA,"Stadio Olimpico","Marco Piccinini","","https://fbref.com/en/matches/60801f11/Roma-Hellas-Verona-January-31-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"21","Fri",18663,"20:45","Fiorentina",0,0.6,"Inter",2,2.2,NA,"Stadio Artemio Franchi","Federico La Penna","","https://fbref.com/en/matches/54e27908/Fiorentina-Internazionale-February-5-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"21","Sat",18664,"15:00","Atalanta",3,1.8,"Torino",3,2.8,NA,"Stadio Atleti Azzurri d'Italia","Francesco Fourneau","","https://fbref.com/en/matches/3eb9b409/Atalanta-Torino-February-6-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"21","Sat",18664,"15:00","Sassuolo",1,0.8,"Spezia",2,1.9,NA,"Mapei Stadium - Città del Tricolore","Juan Sacchi","","https://fbref.com/en/matches/8e965bce/Sassuolo-Spezia-February-6-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"21","Sat",18664,"18:00","Juventus",2,0.2,"Roma",0,1,NA,"Allianz Stadium","Daniele Orsato","","https://fbref.com/en/matches/a35c9150/Juventus-Roma-February-6-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"21","Sat",18664,"20:45","Genoa",2,1,"Napoli",1,2,NA,"Stadio Comunale Luigi Ferraris","Gianluca Manganiello","","https://fbref.com/en/matches/9d98d56a/Genoa-Napoli-February-6-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"21","Sun",18665,"12:30","Benevento",1,1,"Sampdoria",1,1.7,NA,"Stadio Ciro Vigorito","Gianluca Aureliano","","https://fbref.com/en/matches/853c68d3/Benevento-Sampdoria-February-7-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"21","Sun",18665,"15:00","Milan",4,2.2,"Crotone",0,0.6,NA,"Stadio Giuseppe Meazza","Luca Pairetto","","https://fbref.com/en/matches/32d2f8ec/Milan-Crotone-February-7-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"21","Sun",18665,"15:00","Udinese",2,2,"Hellas Verona",0,0.3,NA,"Dacia Arena","Alberto Santoro","","https://fbref.com/en/matches/440aefd4/Udinese-Hellas-Verona-February-7-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"21","Sun",18665,"18:00","Parma",0,0.9,"Bologna",3,1.3,NA,"Stadio Ennio Tardini","Marco Guida","","https://fbref.com/en/matches/41af7da5/Parma-Bologna-February-7-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"21","Sun",18665,"20:45","Lazio",1,1.2,"Cagliari",0,0.8,NA,"Stadio Olimpico","Massimiliano Irrati","","https://fbref.com/en/matches/5a88c8e6/Lazio-Cagliari-February-7-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"22","Fri",18670,"20:45","Bologna",1,1.7,"Benevento",1,0.8,NA,"Stadio Renato Dall'Ara","Davide Ghersini","","https://fbref.com/en/matches/1480cba5/Bologna-Benevento-February-12-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"22","Sat",18671,"15:00","Torino",0,0.4,"Genoa",0,0.3,NA,"Stadio Olimpico di Torino","Fabrizio Pasqua","","https://fbref.com/en/matches/23417b4f/Torino-Genoa-February-13-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"22","Sat",18671,"18:00","Napoli",1,1.1,"Juventus",0,2.2,NA,"Stadio Diego Armando Maradona","Daniele Doveri","","https://fbref.com/en/matches/bcbcda2a/Napoli-Juventus-February-13-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"22","Sat",18671,"20:45","Spezia",2,1.5,"Milan",0,0.5,NA,"Stadio Dino Manuzzi","Daniele Chiffi","","https://fbref.com/en/matches/6a8f8283/Spezia-Milan-February-13-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"22","Sun",18672,"12:30","Roma",3,2.3,"Udinese",0,0.3,NA,"Stadio Olimpico","Piero Giacomelli","","https://fbref.com/en/matches/a4ae010f/Roma-Udinese-February-14-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"22","Sun",18672,"15:00","Sampdoria",2,1.1,"Fiorentina",1,1.3,NA,"Stadio Comunale Luigi Ferraris","Fabio Maresca","","https://fbref.com/en/matches/32b6852d/Sampdoria-Fiorentina-February-14-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"22","Sun",18672,"15:00","Cagliari",0,0.2,"Atalanta",1,0.6,NA,"Sardegna Arena","Marco Piccinini","","https://fbref.com/en/matches/ee2d76d2/Cagliari-Atalanta-February-14-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"22","Sun",18672,"18:00","Crotone",1,0.8,"Sassuolo",2,2.5,NA,"Stadio Ezio Scida","Ivan Pezzuto","","https://fbref.com/en/matches/7ad2759a/Crotone-Sassuolo-February-14-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"22","Sun",18672,"20:45","Inter",3,2.2,"Lazio",1,0.7,NA,"Stadio Giuseppe Meazza","Michael Fabbri","","https://fbref.com/en/matches/41e36d40/Internazionale-Lazio-February-14-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"22","Mon",18673,"20:45","Hellas Verona",2,1.2,"Parma",1,1.5,NA,"Stadio Marc'Antonio Bentegodi","Luca Massimi","","https://fbref.com/en/matches/56c143c0/Hellas-Verona-Parma-February-15-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"23","Fri",18677,"18:30","Fiorentina",3,2,"Spezia",0,1,NA,"Stadio Artemio Franchi","Giampaolo Calvarese","","https://fbref.com/en/matches/04a08854/Fiorentina-Spezia-February-19-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"23","Fri",18677,"20:45","Cagliari",0,1,"Torino",1,1.1,NA,"Sardegna Arena","Daniele Orsato","","https://fbref.com/en/matches/9cf96502/Cagliari-Torino-February-19-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"23","Sat",18678,"15:00","Lazio",1,1.4,"Sampdoria",0,1.3,NA,"Stadio Olimpico","Davide Massa","","https://fbref.com/en/matches/931a8279/Lazio-Sampdoria-February-20-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"23","Sat",18678,"18:00","Genoa",2,1,"Hellas Verona",2,1.2,NA,"Stadio Comunale Luigi Ferraris","Matteo Marchetti","","https://fbref.com/en/matches/03561585/Genoa-Hellas-Verona-February-20-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"23","Sat",18678,"20:45","Sassuolo",1,1.7,"Bologna",1,0.5,NA,"Mapei Stadium - Città del Tricolore","Federico La Penna","","https://fbref.com/en/matches/41043f0c/Sassuolo-Bologna-February-20-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"23","Sun",18679,"12:30","Parma",2,2.6,"Udinese",2,1.2,NA,"Stadio Ennio Tardini","Massimiliano Irrati","","https://fbref.com/en/matches/507ed629/Parma-Udinese-February-21-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"23","Sun",18679,"15:00","Milan",0,0.8,"Inter",3,2.6,NA,"Stadio Giuseppe Meazza","Daniele Doveri","","https://fbref.com/en/matches/46bba2c0/Derby-della-Madonnina-Milan-Internazionale-February-21-2021-Serie-A"
"Serie A","M","ITA",2021,NA,"23","Sun",18679,"18:00","Atalanta",4,2.2,"Napoli",2,0.7,NA,"Stadio Atleti Azzurri d'Italia","Marco Di Bello","","https://fbref.com/en/matches/544ba273/Atalanta-Napoli-February-21-2021-Serie-A"
