"","Competition_Name","Gender","Country","Season_End_Year","Round","Wk","Day","Date","Time","Home","HomeGoals","Home_xG","Away","AwayGoals","Away_xG","Attendance","Venue","Referee","Notes","MatchURL"
"1","Serie A","M","ITA",2023,"Serie A","1","Sat",2022-08-13,"18:30","Sampdoria",0,1,"Atalanta",2,2.2,20047,"Stadio Comunale Luigi Ferraris","Federico Dionisi",NA,"https://fbref.com/en/matches/185d9e37/Sampdoria-Atalanta-August-13-2022-Serie-A"
"2","Serie A","M","ITA",2023,"Serie A","1","Sat",2022-08-13,"18:30","Milan",4,2.3,"Udinese",2,0.5,70197,"Stadio Giuseppe Meazza","Livio Marinelli",NA,"https://fbref.com/en/matches/bb758ef8/Milan-Udinese-August-13-2022-Serie-A"
"3","Serie A","M","ITA",2023,"Serie A","1","Sat",2022-08-13,"20:45","Monza",1,1.4,"Torino",2,2.1,10739,"U-Power Stadium","Maurizio Mariani",NA,"https://fbref.com/en/matches/5f0a8b10/Monza-Torino-August-13-2022-Serie-A"
"4","Serie A","M","ITA",2023,"Serie A","1","Sat",2022-08-13,"20:45","Lecce",1,0.7,"Inter",2,2.1,25353,"Stadio Comunale Via Del Mare","Alessandro Prontera",NA,"https://fbref.com/en/matches/6b610c5c/Lecce-Internazionale-August-13-2022-Serie-A"
"5","Serie A","M","ITA",2023,"Serie A","1","Sun",2022-08-14,"18:30","Fiorentina",3,2,"Cremonese",2,1.3,34461,"Stadio Artemio Franchi","Juan Sacchi",NA,"https://fbref.com/en/matches/3ed8bdff/Fiorentina-Cremonese-August-14-2022-Serie-A"
"6","Serie A","M","ITA",2023,"Serie A","1","Sun",2022-08-14,"18:30","Lazio",2,0.7,"Bologna",1,1.5,45000,"Stadio Olimpico","Luca Massimi",NA,"https://fbref.com/en/matches/c5003e68/Lazio-Bologna-August-14-2022-Serie-A"
"7","Serie A","M","ITA",2023,"Serie A","1","Sun",2022-08-14,"20:45","Spezia",1,0.5,"Empoli",0,0.7,8360,"Stadio Alberto Picco","Daniele Chiffi",NA,"https://fbref.com/en/matches/26520b87/Spezia-Empoli-August-14-2022-Serie-A"
"8","Serie A","M","ITA",2023,"Serie A","1","Sun",2022-08-14,"20:45","Salernitana",0,0.6,"Roma",1,2.4,26006,"Stadio Arechi","Simone Sozza",NA,"https://fbref.com/en/matches/ff9838f3/Salernitana-Roma-August-14-2022-Serie-A"
"9","Serie A","M","ITA",2023,"Serie A","1","Mon",2022-08-15,"18:30","Hellas Verona",2,1.1,"Napoli",5,2.4,16967,"Stadio Marc'Antonio Bentegodi","Michael Fabbri",NA,"https://fbref.com/en/matches/3e0bda8d/Hellas-Verona-Napoli-August-15-2022-Serie-A"
"10","Serie A","M","ITA",2023,"Serie A","1","Mon",2022-08-15,"20:45","Juventus",3,2,"Sassuolo",0,0.9,38725,"Allianz Stadium","Antonio Rapuano",NA,"https://fbref.com/en/matches/59f4c84f/Juventus-Sassuolo-August-15-2022-Serie-A"
"11","Serie A","M","ITA",2023,"Serie A","10","Sat",2022-10-15,"15:00","Empoli",1,1.8,"Monza",0,1.3,7258,"Stadio Carlo Castellani","Antonio Rapuano",NA,"https://fbref.com/en/matches/4c8ab4e7/Empoli-Monza-October-15-2022-Serie-A"
"12","Serie A","M","ITA",2023,"Serie A","10","Sat",2022-10-15,"18:00","Torino",0,0.6,"Juventus",1,2.1,22269,"Stadio Olimpico di Torino","Maurizio Mariani",NA,"https://fbref.com/en/matches/b183d7de/Torino-Juventus-October-15-2022-Serie-A"
"13","Serie A","M","ITA",2023,"Serie A","10","Sat",2022-10-15,"20:45","Atalanta",2,2.5,"Sassuolo",1,0.8,17772,"Gewiss Stadium","Matteo Marcenaro",NA,"https://fbref.com/en/matches/4b70032c/Atalanta-Sassuolo-October-15-2022-Serie-A"
"14","Serie A","M","ITA",2023,"Serie A","10","Sun",2022-10-16,"12:30","Inter",2,1.7,"Salernitana",0,0.4,75452,"Stadio Giuseppe Meazza","Juan Sacchi",NA,"https://fbref.com/en/matches/76b81245/Internazionale-Salernitana-October-16-2022-Serie-A"
"15","Serie A","M","ITA",2023,"Serie A","10","Sun",2022-10-16,"15:00","Lazio",0,0.8,"Udinese",0,0.9,45000,"Stadio Olimpico","Andrea Colombo",NA,"https://fbref.com/en/matches/87eec089/Lazio-Udinese-October-16-2022-Serie-A"
"16","Serie A","M","ITA",2023,"Serie A","10","Sun",2022-10-16,"15:00","Spezia",2,1.5,"Cremonese",2,2.1,8400,"Stadio Alberto Picco","Gianluca Manganiello",NA,"https://fbref.com/en/matches/a571c771/Spezia-Cremonese-October-16-2022-Serie-A"
"17","Serie A","M","ITA",2023,"Serie A","10","Sun",2022-10-16,"18:00","Napoli",3,2.6,"Bologna",2,1.3,50000,"Stadio Diego Armando Maradona","Francesco Cosso",NA,"https://fbref.com/en/matches/6e610879/Napoli-Bologna-October-16-2022-Serie-A"
"18","Serie A","M","ITA",2023,"Serie A","10","Sun",2022-10-16,"20:45","Hellas Verona",1,2.1,"Milan",2,1.9,22904,"Stadio Marc'Antonio Bentegodi","Davide Massa",NA,"https://fbref.com/en/matches/52018970/Hellas-Verona-Milan-October-16-2022-Serie-A"
"19","Serie A","M","ITA",2023,"Serie A","10","Mon",2022-10-17,"18:30","Sampdoria",0,0.2,"Roma",1,1.8,20803,"Stadio Comunale Luigi Ferraris","Marco Di Bello",NA,"https://fbref.com/en/matches/a014cee9/Sampdoria-Roma-October-17-2022-Serie-A"
"20","Serie A","M","ITA",2023,"Serie A","10","Mon",2022-10-17,"20:45","Lecce",1,1.1,"Fiorentina",1,0.5,24925,"Stadio Comunale Via Del Mare","Luca Massimi",NA,"https://fbref.com/en/matches/b2d9765e/Lecce-Fiorentina-October-17-2022-Serie-A"
"21","Serie A","M","ITA",2023,"Serie A","11","Fri",2022-10-21,"20:45","Juventus",4,3.5,"Empoli",0,0.7,37771,"Allianz Stadium","Michael Fabbri",NA,"https://fbref.com/en/matches/6f946be3/Juventus-Empoli-October-21-2022-Serie-A"
"22","Serie A","M","ITA",2023,"Serie A","11","Sat",2022-10-22,"15:00","Salernitana",1,1.6,"Spezia",0,0.9,17260,"Stadio Arechi","Daniele Chiffi",NA,"https://fbref.com/en/matches/7652b57c/Salernitana-Spezia-October-22-2022-Serie-A"
"23","Serie A","M","ITA",2023,"Serie A","11","Sat",2022-10-22,"18:00","Milan",4,1.1,"Monza",1,1.2,72938,"Stadio Giuseppe Meazza","Livio Marinelli",NA,"https://fbref.com/en/matches/be45e24c/Milan-Monza-October-22-2022-Serie-A"
"24","Serie A","M","ITA",2023,"Serie A","11","Sat",2022-10-22,"20:45","Fiorentina",3,1.3,"Inter",4,2.4,36699,"Stadio Artemio Franchi","Paolo Valeri",NA,"https://fbref.com/en/matches/b4dacc54/Fiorentina-Internazionale-October-22-2022-Serie-A"
"25","Serie A","M","ITA",2023,"Serie A","11","Sun",2022-10-23,"12:30","Udinese",1,2,"Torino",2,1.5,20711,"Dacia Arena","Matteo Marchetti",NA,"https://fbref.com/en/matches/e229f8ab/Udinese-Torino-October-23-2022-Serie-A"
"26","Serie A","M","ITA",2023,"Serie A","11","Sun",2022-10-23,"15:00","Bologna",2,1.8,"Lecce",0,0.4,24206,"Stadio Renato Dall'Ara","Simone Sozza",NA,"https://fbref.com/en/matches/5b7c698e/Bologna-Lecce-October-23-2022-Serie-A"
"27","Serie A","M","ITA",2023,"Serie A","11","Sun",2022-10-23,"18:00","Atalanta",0,0.8,"Lazio",2,0.9,18988,"Gewiss Stadium","Rosario Abisso",NA,"https://fbref.com/en/matches/bdccb729/Atalanta-Lazio-October-23-2022-Serie-A"
"28","Serie A","M","ITA",2023,"Serie A","11","Sun",2022-10-23,"20:45","Roma",0,0.3,"Napoli",1,0.9,61633,"Stadio Olimpico","Massimiliano Irrati",NA,"https://fbref.com/en/matches/0b675836/Derby-del-Sole-Roma-Napoli-October-23-2022-Serie-A"
"29","Serie A","M","ITA",2023,"Serie A","11","Mon",2022-10-24,"18:30","Cremonese",0,2,"Sampdoria",1,1.3,13021,"Stadio Giovanni Zini","Fabio Maresca",NA,"https://fbref.com/en/matches/709b24f5/Cremonese-Sampdoria-October-24-2022-Serie-A"
"30","Serie A","M","ITA",2023,"Serie A","11","Mon",2022-10-24,"20:45","Sassuolo",2,1.5,"Hellas Verona",1,1.4,11368,"Mapei Stadium - Città del Tricolore","Alberto Santoro",NA,"https://fbref.com/en/matches/76d03b2f/Sassuolo-Hellas-Verona-October-24-2022-Serie-A"
"31","Serie A","M","ITA",2023,"Serie A","12","Sat",2022-10-29,"15:00","Napoli",4,2.1,"Sassuolo",0,1,45000,"Stadio Diego Armando Maradona","Antonio Rapuano",NA,"https://fbref.com/en/matches/6f92d2c6/Napoli-Sassuolo-October-29-2022-Serie-A"
"32","Serie A","M","ITA",2023,"Serie A","12","Sat",2022-10-29,"18:00","Lecce",0,0.2,"Juventus",1,0.6,25860,"Stadio Comunale Via Del Mare","Daniele Chiffi",NA,"https://fbref.com/en/matches/52ff141b/Lecce-Juventus-October-29-2022-Serie-A"
"33","Serie A","M","ITA",2023,"Serie A","12","Sat",2022-10-29,"20:45","Inter",3,2,"Sampdoria",0,0.5,73311,"Stadio Giuseppe Meazza","Luca Massimi",NA,"https://fbref.com/en/matches/23d1b698/Internazionale-Sampdoria-October-29-2022-Serie-A"
"34","Serie A","M","ITA",2023,"Serie A","12","Sun",2022-10-30,"12:30","Empoli",0,0.8,"Atalanta",2,3,8740,"Stadio Carlo Castellani","Giovanni Ayroldi",NA,"https://fbref.com/en/matches/09ea7c8b/Empoli-Atalanta-October-30-2022-Serie-A"
"35","Serie A","M","ITA",2023,"Serie A","12","Sun",2022-10-30,"15:00","Spezia",1,1.2,"Fiorentina",2,2.1,10500,"Stadio Alberto Picco","Davide Massa",NA,"https://fbref.com/en/matches/29e78eae/Spezia-Fiorentina-October-30-2022-Serie-A"
"36","Serie A","M","ITA",2023,"Serie A","12","Sun",2022-10-30,"15:00","Cremonese",0,0.7,"Udinese",0,1,12810,"Stadio Giovanni Zini","Massimiliano Irrati",NA,"https://fbref.com/en/matches/e7db664f/Cremonese-Udinese-October-30-2022-Serie-A"
"37","Serie A","M","ITA",2023,"Serie A","12","Sun",2022-10-30,"18:00","Lazio",1,1.9,"Salernitana",3,1.5,40000,"Stadio Olimpico","Gianluca Manganiello",NA,"https://fbref.com/en/matches/221597ad/Lazio-Salernitana-October-30-2022-Serie-A"
"38","Serie A","M","ITA",2023,"Serie A","12","Sun",2022-10-30,"20:45","Torino",2,0.6,"Milan",1,1.1,26133,"Stadio Olimpico di Torino","Rosario Abisso",NA,"https://fbref.com/en/matches/045a51a7/Torino-Milan-October-30-2022-Serie-A"
"39","Serie A","M","ITA",2023,"Serie A","12","Mon",2022-10-31,"18:30","Hellas Verona",1,0.3,"Roma",3,3.1,24000,"Stadio Marc'Antonio Bentegodi","Juan Sacchi",NA,"https://fbref.com/en/matches/a5748739/Hellas-Verona-Roma-October-31-2022-Serie-A"
"40","Serie A","M","ITA",2023,"Serie A","12","Mon",2022-10-31,"20:45","Monza",1,1.2,"Bologna",2,1.3,11388,"U-Power Stadium","Luca Pairetto",NA,"https://fbref.com/en/matches/b8726ee1/Monza-Bologna-October-31-2022-Serie-A"
"41","Serie A","M","ITA",2023,"Serie A","13","Fri",2022-11-04,"20:45","Udinese",1,1.7,"Lecce",1,0.7,21834,"Dacia Arena","Francesco Fourneau",NA,"https://fbref.com/en/matches/9d62ed82/Udinese-Lecce-November-4-2022-Serie-A"
"42","Serie A","M","ITA",2023,"Serie A","13","Sat",2022-11-05,"15:00","Empoli",1,1.2,"Sassuolo",0,0.6,7834,"Stadio Carlo Castellani","Ermanno Feliciani",NA,"https://fbref.com/en/matches/03de512c/Empoli-Sassuolo-November-5-2022-Serie-A"
"43","Serie A","M","ITA",2023,"Serie A","13","Sat",2022-11-05,"15:00","Salernitana",2,1.3,"Cremonese",2,1.7,16780,"Stadio Arechi","Matteo Marchetti",NA,"https://fbref.com/en/matches/871ec5bd/Salernitana-Cremonese-November-5-2022-Serie-A"
"44","Serie A","M","ITA",2023,"Serie A","13","Sat",2022-11-05,"18:00","Atalanta",1,2,"Napoli",2,1.3,19363,"Gewiss Stadium","Maurizio Mariani",NA,"https://fbref.com/en/matches/1ce36894/Atalanta-Napoli-November-5-2022-Serie-A"
"45","Serie A","M","ITA",2023,"Serie A","13","Sat",2022-11-05,"20:45","Milan",2,2.2,"Spezia",1,1.6,71099,"Stadio Giuseppe Meazza","Michael Fabbri",NA,"https://fbref.com/en/matches/3a4b495b/Milan-Spezia-November-5-2022-Serie-A"
"46","Serie A","M","ITA",2023,"Serie A","13","Sun",2022-11-06,"12:30","Bologna",2,2,"Torino",1,1,23168,"Stadio Renato Dall'Ara","Antonio Giua",NA,"https://fbref.com/en/matches/93bc56e9/Bologna-Torino-November-6-2022-Serie-A"
"47","Serie A","M","ITA",2023,"Serie A","13","Sun",2022-11-06,"15:00","Monza",2,1.3,"Hellas Verona",0,0.4,11723,"U-Power Stadium","Francesco Cosso",NA,"https://fbref.com/en/matches/27024e3f/Monza-Hellas-Verona-November-6-2022-Serie-A"
"48","Serie A","M","ITA",2023,"Serie A","13","Sun",2022-11-06,"15:00","Sampdoria",0,0.8,"Fiorentina",2,0.9,19226,"Stadio Comunale Luigi Ferraris","Livio Marinelli",NA,"https://fbref.com/en/matches/9dbe93c2/Sampdoria-Fiorentina-November-6-2022-Serie-A"
"49","Serie A","M","ITA",2023,"Serie A","13","Sun",2022-11-06,"18:00","Roma",0,0.5,"Lazio",1,0.6,62847,"Stadio Olimpico","Daniele Orsato",NA,"https://fbref.com/en/matches/892d3ce3/Roma-Lazio-November-6-2022-Serie-A"
"50","Serie A","M","ITA",2023,"Serie A","13","Sun",2022-11-06,"20:45","Juventus",2,0.9,"Inter",0,1.2,40093,"Allianz Stadium","Daniele Doveri",NA,"https://fbref.com/en/matches/5c19d6a1/Derby-dItalia-Juventus-Internazionale-November-6-2022-Serie-A"
"51","Serie A","M","ITA",2023,"Serie A","14","Tue",2022-11-08,"18:30","Napoli",2,2,"Empoli",0,0.3,36000,"Stadio Diego Armando Maradona","Luca Pairetto",NA,"https://fbref.com/en/matches/1ba68186/Napoli-Empoli-November-8-2022-Serie-A"
"52","Serie A","M","ITA",2023,"Serie A","14","Tue",2022-11-08,"18:30","Spezia",1,2,"Udinese",1,0.6,6900,"Stadio Alberto Picco","Marco Piccinini",NA,"https://fbref.com/en/matches/21c7a48f/Spezia-Udinese-November-8-2022-Serie-A"
"53","Serie A","M","ITA",2023,"Serie A","14","Tue",2022-11-08,"20:45","Cremonese",0,0.3,"Milan",0,1,14610,"Stadio Giovanni Zini","Antonio Rapuano",NA,"https://fbref.com/en/matches/ca82e0f9/Cremonese-Milan-November-8-2022-Serie-A"
"54","Serie A","M","ITA",2023,"Serie A","14","Wed",2022-11-09,"18:30","Lecce",2,1.1,"Atalanta",1,1.5,23797,"Stadio Comunale Via Del Mare","Gianluca Aureliano",NA,"https://fbref.com/en/matches/1b9b7480/Lecce-Atalanta-November-9-2022-Serie-A"
"55","Serie A","M","ITA",2023,"Serie A","14","Wed",2022-11-09,"18:30","Sassuolo",1,1.2,"Roma",1,0.7,16665,"Mapei Stadium - Città del Tricolore","Giovanni Ayroldi",NA,"https://fbref.com/en/matches/2c1655ec/Sassuolo-Roma-November-9-2022-Serie-A"
"56","Serie A","M","ITA",2023,"Serie A","14","Wed",2022-11-09,"20:45","Fiorentina",2,2.8,"Salernitana",1,0.5,27329,"Stadio Artemio Franchi","Federico La Penna",NA,"https://fbref.com/en/matches/d03642ed/Fiorentina-Salernitana-November-9-2022-Serie-A"
"57","Serie A","M","ITA",2023,"Serie A","14","Wed",2022-11-09,"20:45","Torino",2,0.5,"Sampdoria",0,0.5,15593,"Stadio Olimpico di Torino","Davide Massa",NA,"https://fbref.com/en/matches/ee91c50a/Torino-Sampdoria-November-9-2022-Serie-A"
"58","Serie A","M","ITA",2023,"Serie A","14","Wed",2022-11-09,"20:45","Inter",6,2.6,"Bologna",1,0.7,69312,"Stadio Giuseppe Meazza","Andrea Colombo",NA,"https://fbref.com/en/matches/fcc0539a/Internazionale-Bologna-November-9-2022-Serie-A"
"59","Serie A","M","ITA",2023,"Serie A","14","Thu",2022-11-10,"18:30","Hellas Verona",0,1.2,"Juventus",1,1.1,21934,"Stadio Marc'Antonio Bentegodi","Marco Di Bello",NA,"https://fbref.com/en/matches/e12082b8/Hellas-Verona-Juventus-November-10-2022-Serie-A"
"60","Serie A","M","ITA",2023,"Serie A","14","Thu",2022-11-10,"20:45","Lazio",1,1.5,"Monza",0,0.5,36000,"Stadio Olimpico","Alberto Santoro",NA,"https://fbref.com/en/matches/cada0de5/Lazio-Monza-November-10-2022-Serie-A"
"61","Serie A","M","ITA",2023,"Serie A","15","Fri",2022-11-11,"20:45","Empoli",2,2.2,"Cremonese",0,1.3,8077,"Stadio Carlo Castellani","Federico Dionisi",NA,"https://fbref.com/en/matches/df64bd6f/Empoli-Cremonese-November-11-2022-Serie-A"
"62","Serie A","M","ITA",2023,"Serie A","15","Sat",2022-11-12,"15:00","Napoli",3,1.5,"Udinese",2,0.7,51000,"Stadio Diego Armando Maradona","Giovanni Ayroldi",NA,"https://fbref.com/en/matches/f1eb6e94/Napoli-Udinese-November-12-2022-Serie-A"
"63","Serie A","M","ITA",2023,"Serie A","15","Sat",2022-11-12,"18:00","Sampdoria",0,0.7,"Lecce",2,0.6,20211,"Stadio Comunale Luigi Ferraris","Daniele Doveri",NA,"https://fbref.com/en/matches/08f8d9a3/Sampdoria-Lecce-November-12-2022-Serie-A"
"64","Serie A","M","ITA",2023,"Serie A","15","Sat",2022-11-12,"20:45","Bologna",3,0.8,"Sassuolo",0,0.8,20811,"Stadio Renato Dall'Ara","Ivan Pezzuto",NA,"https://fbref.com/en/matches/09697cf3/Bologna-Sassuolo-November-12-2022-Serie-A"
"65","Serie A","M","ITA",2023,"Serie A","15","Sun",2022-11-13,"12:30","Atalanta",2,1.8,"Inter",3,2.2,19353,"Gewiss Stadium","Daniele Chiffi",NA,"https://fbref.com/en/matches/155e504e/Atalanta-Internazionale-November-13-2022-Serie-A"
"66","Serie A","M","ITA",2023,"Serie A","15","Sun",2022-11-13,"15:00","Roma",1,1.7,"Torino",1,0.9,61168,"Stadio Olimpico","Antonio Rapuano",NA,"https://fbref.com/en/matches/579ceb27/Roma-Torino-November-13-2022-Serie-A"
"67","Serie A","M","ITA",2023,"Serie A","15","Sun",2022-11-13,"15:00","Monza",3,2.4,"Salernitana",0,0.2,12372,"U-Power Stadium","Antonio Giua",NA,"https://fbref.com/en/matches/7f01a577/Monza-Salernitana-November-13-2022-Serie-A"
"68","Serie A","M","ITA",2023,"Serie A","15","Sun",2022-11-13,"15:00","Hellas Verona",1,2.1,"Spezia",2,0.8,18000,"Stadio Marc'Antonio Bentegodi","Fabio Maresca",NA,"https://fbref.com/en/matches/c1a9d593/Hellas-Verona-Spezia-November-13-2022-Serie-A"
"69","Serie A","M","ITA",2023,"Serie A","15","Sun",2022-11-13,"18:00","Milan",2,1.5,"Fiorentina",1,0.5,73007,"Stadio Giuseppe Meazza","Simone Sozza",NA,"https://fbref.com/en/matches/aad9d12b/Milan-Fiorentina-November-13-2022-Serie-A"
"70","Serie A","M","ITA",2023,"Serie A","15","Sun",2022-11-13,"20:45","Juventus",3,1.6,"Lazio",0,0.4,38729,"Allianz Stadium","Davide Massa",NA,"https://fbref.com/en/matches/926113a9/Juventus-Lazio-November-13-2022-Serie-A"
"71","Serie A","M","ITA",2023,"Serie A","16","Wed",2023-01-04,"12:30","Sassuolo",1,1.8,"Sampdoria",2,1.3,8000,"Mapei Stadium - Città del Tricolore","Fabio Maresca",NA,"https://fbref.com/en/matches/066d6ebe/Sassuolo-Sampdoria-January-4-2023-Serie-A"
"72","Serie A","M","ITA",2023,"Serie A","16","Wed",2023-01-04,"12:30","Salernitana",1,0.7,"Milan",2,2.7,29541,"Stadio Arechi","Francesco Fourneau",NA,"https://fbref.com/en/matches/172891bf/Salernitana-Milan-January-4-2023-Serie-A"
"73","Serie A","M","ITA",2023,"Serie A","16","Wed",2023-01-04,"14:30","Spezia",2,1.5,"Atalanta",2,2.1,7417,"Stadio Alberto Picco","Antonio Giua",NA,"https://fbref.com/en/matches/1468d56b/Spezia-Atalanta-January-4-2023-Serie-A"
"74","Serie A","M","ITA",2023,"Serie A","16","Wed",2023-01-04,"14:30","Torino",1,0.4,"Hellas Verona",1,0.9,15000,"Stadio Olimpico di Torino","Federico Dionisi",NA,"https://fbref.com/en/matches/25fb9390/Torino-Hellas-Verona-January-4-2023-Serie-A"
"75","Serie A","M","ITA",2023,"Serie A","16","Wed",2023-01-04,"16:30","Roma",1,1.5,"Bologna",0,0.7,62092,"Stadio Olimpico","Alberto Santoro",NA,"https://fbref.com/en/matches/94763792/Roma-Bologna-January-4-2023-Serie-A"
"76","Serie A","M","ITA",2023,"Serie A","16","Wed",2023-01-04,"16:30","Lecce",2,1.3,"Lazio",1,0.7,26084,"Stadio Comunale Via Del Mare","Livio Marinelli",NA,"https://fbref.com/en/matches/c4a2de77/Lecce-Lazio-January-4-2023-Serie-A"
"77","Serie A","M","ITA",2023,"Serie A","16","Wed",2023-01-04,"18:30","Fiorentina",1,1.6,"Monza",1,1.7,31190,"Stadio Artemio Franchi","Ermanno Feliciani",NA,"https://fbref.com/en/matches/b5100dd9/Fiorentina-Monza-January-4-2023-Serie-A"
"78","Serie A","M","ITA",2023,"Serie A","16","Wed",2023-01-04,"18:30","Cremonese",0,0.9,"Juventus",1,1.6,14896,"Stadio Giovanni Zini","Giovanni Ayroldi",NA,"https://fbref.com/en/matches/fc78363f/Cremonese-Juventus-January-4-2023-Serie-A"
"79","Serie A","M","ITA",2023,"Serie A","16","Wed",2023-01-04,"20:45","Inter",1,1.4,"Napoli",0,0.9,75470,"Stadio Giuseppe Meazza","Simone Sozza",NA,"https://fbref.com/en/matches/2825e6b8/Internazionale-Napoli-January-4-2023-Serie-A"
"80","Serie A","M","ITA",2023,"Serie A","16","Wed",2023-01-04,"20:45","Udinese",1,1.9,"Empoli",1,0.4,19237,"Dacia Arena","Marco Serra",NA,"https://fbref.com/en/matches/47316e44/Udinese-Empoli-January-4-2023-Serie-A"
"81","Serie A","M","ITA",2023,"Serie A","17","Sat",2023-01-07,"15:00","Fiorentina",2,2.2,"Sassuolo",1,1.6,29695,"Stadio Artemio Franchi","Gianluca Manganiello",NA,"https://fbref.com/en/matches/76065d07/Fiorentina-Sassuolo-January-7-2023-Serie-A"
"82","Serie A","M","ITA",2023,"Serie A","17","Sat",2023-01-07,"18:00","Juventus",1,2.4,"Udinese",0,0.5,39536,"Allianz Stadium","Matteo Marchetti",NA,"https://fbref.com/en/matches/83f4ac3e/Juventus-Udinese-January-7-2023-Serie-A"
"83","Serie A","M","ITA",2023,"Serie A","17","Sat",2023-01-07,"20:45","Monza",2,1.5,"Inter",2,1.7,13622,"U-Power Stadium","Juan Sacchi",NA,"https://fbref.com/en/matches/529bca76/Monza-Internazionale-January-7-2023-Serie-A"
"84","Serie A","M","ITA",2023,"Serie A","17","Sun",2023-01-08,"12:30","Salernitana",1,0.8,"Torino",1,2.2,16300,"Stadio Arechi","Andrea Colombo",NA,"https://fbref.com/en/matches/b6ec4538/Salernitana-Torino-January-8-2023-Serie-A"
"85","Serie A","M","ITA",2023,"Serie A","17","Sun",2023-01-08,"15:00","Spezia",0,0.9,"Lecce",0,1.1,7300,"Stadio Alberto Picco","Daniele Chiffi",NA,"https://fbref.com/en/matches/80887584/Spezia-Lecce-January-8-2023-Serie-A"
"86","Serie A","M","ITA",2023,"Serie A","17","Sun",2023-01-08,"15:00","Lazio",2,0.9,"Empoli",2,0.6,31000,"Stadio Olimpico","Ivan Pezzuto",NA,"https://fbref.com/en/matches/c792ad8e/Lazio-Empoli-January-8-2023-Serie-A"
"87","Serie A","M","ITA",2023,"Serie A","17","Sun",2023-01-08,"18:00","Sampdoria",0,0.6,"Napoli",2,3.2,24490,"Stadio Comunale Luigi Ferraris","Rosario Abisso",NA,"https://fbref.com/en/matches/461e1cd9/Sampdoria-Napoli-January-8-2023-Serie-A"
"88","Serie A","M","ITA",2023,"Serie A","17","Sun",2023-01-08,"20:45","Milan",2,0.9,"Roma",2,1.2,74103,"Stadio Giuseppe Meazza","Davide Massa",NA,"https://fbref.com/en/matches/7df41f5d/Milan-Roma-January-8-2023-Serie-A"
"89","Serie A","M","ITA",2023,"Serie A","17","Mon",2023-01-09,"18:30","Hellas Verona",2,1.5,"Cremonese",0,0.8,3804,"Stadio Marc'Antonio Bentegodi","Maurizio Mariani",NA,"https://fbref.com/en/matches/69dfa487/Hellas-Verona-Cremonese-January-9-2023-Serie-A"
"90","Serie A","M","ITA",2023,"Serie A","17","Mon",2023-01-09,"20:45","Bologna",1,0.5,"Atalanta",2,0.5,16953,"Stadio Renato Dall'Ara","Marco Di Bello",NA,"https://fbref.com/en/matches/8e0a562e/Bologna-Atalanta-January-9-2023-Serie-A"
"91","Serie A","M","ITA",2023,"Serie A","18","Fri",2023-01-13,"20:45","Napoli",5,2.1,"Juventus",1,1.3,60000,"Stadio Diego Armando Maradona","Daniele Doveri",NA,"https://fbref.com/en/matches/79fc240e/Napoli-Juventus-January-13-2023-Serie-A"
